"poisson" "fs" "time" "treatment" "Y" "poisson_fs" "pool" "origin_treatment" "weight" "height" "temperature_ellerby" "bief" "weight_class" "height_class"
"174" "174_fs1" 0.0249 "aval" 0.882933851911405 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs1" 0.0332 "aval" 1.81124541054842 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs1" 0.0415 "aval" 2.76818757875439 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs1" 0.0498 "aval" 3.66723211632057 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs1" 0.0581 "aval" 4.48751626922848 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs1" 0.0664 "aval" 5.29231550873004 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs1" 0.0747 "aval" 6.0990884971964 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs1" 0.083 "aval" 6.62613911853184 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs2" 0.0083 "aval" 0 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs2" 0.0166 "aval" 0.0536192698490979 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs2" 0.0249 "aval" 0.609729673079686 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs2" 0.0332 "aval" 1.24808971590114 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs2" 0.0415 "aval" 2.42977110136032 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs2" 0.0498 "aval" 3.41815252338683 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs2" 0.0581 "aval" 4.36337503138987 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs2" 0.0664 "aval" 5.22232004634682 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs2" 0.0747 "aval" 6.04893248014163 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs2" 0.083 "aval" 6.95396790402812 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs2" 0.0913 "aval" 7.56360210569856 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs2" 0.0996 "aval" 8.13067393007097 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs2" 0.1079 "aval" 8.83343806472634 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs2" 0.1162 "aval" 9.40422655218823 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs2" 0.1245 "aval" 9.82269432121341 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs3" 0.0083 "aval" 0 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs3" 0.0166 "aval" 0.116864040808288 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs3" 0.0249 "aval" 0.625682397345517 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs3" 0.0332 "aval" 1.18362811905715 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs3" 0.0415 "aval" 2.42383284450865 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs3" 0.0498 "aval" 2.97366139924023 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs3" 0.0581 "aval" 4.12667836263569 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs3" 0.0664 "aval" 4.80694225309396 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs3" 0.0747 "aval" 6.1709965498637 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs3" 0.083 "aval" 7.02697862302029 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs3" 0.0913 "aval" 7.75129769768863 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs3" 0.0996 "aval" 8.49417889939184 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs3" 0.1079 "aval" 9.12087781571788 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs3" 0.1162 "aval" 9.9435097491112 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"174" "174_fs3" 0.1245 "aval" 10.5464796063293 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" "léger" "petit"
"175" "175_fs1" 0.0083 "aval" 0 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs1" 0.0166 "aval" 0.543428886229706 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs1" 0.0249 "aval" 1.25470051053664 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs1" 0.0332 "aval" 2.18356534355838 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs1" 0.0415 "aval" 3.84443390204231 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs1" 0.0498 "aval" 4.84381981792274 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs1" 0.0581 "aval" 5.82156986247383 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs1" 0.0664 "aval" 7.43898547196197 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs1" 0.0747 "aval" 7.7473557055889 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs1" 0.083 "aval" 8.64805245851065 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs1" 0.0913 "aval" 9.6880019521344 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs1" 0.0996 "aval" 10.5529585979897 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs1" 0.1079 "aval" 11.2521247872299 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs1" 0.1162 "aval" 11.9070331430468 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs1" 0.1245 "aval" 12.4554208906038 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs2" 0.0083 "aval" 0 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs2" 0.0166 "aval" 0.085162943187157 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs2" 0.0249 "aval" 0.641896323957473 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs2" 0.0332 "aval" 1.4062084985468 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs2" 0.0415 "aval" 1.56520909600689 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs2" 0.0498 "aval" 3.30828081906682 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs2" 0.0581 "aval" 4.28228642250517 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs2" 0.0664 "aval" 5.34312760299354 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs2" 0.0747 "aval" 6.34726865822095 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs2" 0.083 "aval" 7.10613107857823 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs2" 0.0913 "aval" 7.76598134162444 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs2" 0.0996 "aval" 8.02340509216335 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs3" 0.0083 "aval" 0 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs3" 0.0166 "aval" 0.0657365814045472 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs3" 0.0249 "aval" 0.547772900629088 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs3" 0.0332 "aval" 0.797826106198172 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs3" 0.0415 "aval" 1.35373615096367 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs3" 0.0498 "aval" 2.07675991639574 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs3" 0.0581 "aval" 2.56764033953983 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs3" 0.0664 "aval" 3.34859465322019 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs3" 0.0747 "aval" 3.52247460403416 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs3" 0.083 "aval" 3.79453459657472 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"175" "175_fs3" 0.0913 "aval" 4.06333804641755 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" "lourd" "grand"
"176" "176_fs1" 0.0083 "aval" 0 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs1" 0.0166 "aval" 0.456624972126518 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs1" 0.0249 "aval" 1.42183654533646 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs1" 0.0332 "aval" 1.96778960170899 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs1" 0.0415 "aval" 3.18219216972726 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs1" 0.0498 "aval" 3.58889925533489 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs1" 0.0581 "aval" 5.60534277475453 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs1" 0.0664 "aval" 6.41239554454461 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs1" 0.0747 "aval" 7.11339312996953 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs1" 0.083 "aval" 7.72384968003556 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs1" 0.0913 "aval" 8.54626396320052 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs1" 0.0996 "aval" 9.40510572652826 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs2" 0.0083 "aval" 0 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs2" 0.0166 "aval" 0.371989865715154 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs2" 0.0249 "aval" 1.32054525361792 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs2" 0.0332 "aval" 1.91962035697543 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs2" 0.0415 "aval" 2.60961474029097 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs2" 0.0498 "aval" 2.98739197143922 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs2" 0.0581 "aval" 3.67982855768044 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs2" 0.0664 "aval" 4.76033323410892 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs2" 0.0747 "aval" 5.51731594124122 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs2" 0.083 "aval" 5.94286004966646 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs2" 0.0913 "aval" 6.8064910400867 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs2" 0.0996 "aval" 7.30830493825929 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs2" 0.1079 "aval" 7.88037162122328 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs2" 0.1162 "aval" 8.15963336932925 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs3" 0.0083 "aval" 0 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs3" 0.0166 "aval" 0.159920254707948 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs3" 0.0249 "aval" 0.954327468244071 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs3" 0.0332 "aval" 1.73426701008792 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs3" 0.0415 "aval" 2.39335933545941 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs3" 0.0498 "aval" 3.26416138422344 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs3" 0.0581 "aval" 4.03717924816008 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs3" 0.0664 "aval" 4.99874014455337 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs3" 0.0747 "aval" 5.51504113847408 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs3" 0.083 "aval" 6.05329196082495 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs3" 0.0913 "aval" 6.70083239320838 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs3" 0.0996 "aval" 7.08211277197321 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs3" 0.1079 "aval" 7.47516129601169 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"176" "176_fs3" 0.1162 "aval" 8.12535352827568 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" "lourd" "grand"
"177" "177_fs1" 0.0083 "amont" 0 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs1" 0.0166 "amont" 0.319920690189898 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs1" 0.0249 "amont" 0.921445139202714 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs1" 0.0332 "amont" 1.63819141115482 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs1" 0.0415 "amont" 2.47485284171558 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs1" 0.0498 "amont" 3.02884567871245 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs1" 0.0581 "amont" 3.53588325096603 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs1" 0.0664 "amont" 4.09447172553984 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs1" 0.0747 "amont" 4.51580443627178 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs1" 0.083 "amont" 4.94363042570806 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs1" 0.0913 "amont" 5.21538941988114 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs1" 0.0996 "amont" 5.48754190660549 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs1" 0.1079 "amont" 5.75521596736097 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs2" 0.0083 "amont" 0 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs2" 0.0166 "amont" 0.234104279544676 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs2" 0.0249 "amont" 0.493942093998343 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs2" 0.0332 "amont" 1.07557162529859 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs2" 0.0415 "amont" 1.53978985332211 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs2" 0.0498 "amont" 2.06762948518322 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs2" 0.0581 "amont" 2.58138237290546 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs2" 0.0664 "amont" 3.04561769092112 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs2" 0.0747 "amont" 3.54921549489382 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs2" 0.083 "amont" 4.07694903948352 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs2" 0.0913 "amont" 4.47017321061372 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs2" 0.0996 "amont" 4.91704624013327 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs2" 0.1079 "amont" 5.24189100757095 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs3" 0.0083 "amont" 0 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs3" 0.0166 "amont" 0.446115069979628 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs3" 0.0249 "amont" 0.829129015629987 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs3" 0.0332 "amont" 1.74368803116376 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs3" 0.0415 "amont" 2.77425855182169 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs3" 0.0498 "amont" 3.24676056081381 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs3" 0.0581 "amont" 4.00269031228179 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs3" 0.0664 "amont" 4.48648918809611 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs3" 0.0747 "amont" 5.09466124213209 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs3" 0.083 "amont" 5.68744442688766 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs3" 0.0913 "amont" 6.3394168472326 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs3" 0.0996 "amont" 6.84789283033909 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs4" 0.0083 "amont" 0 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs4" 0.0166 "amont" 0.113420789177567 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs4" 0.0249 "amont" 0.717865252729524 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs4" 0.0332 "amont" 1.21054532941357 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs4" 0.0415 "amont" 1.89481334284287 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs4" 0.0498 "amont" 2.53181921757783 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs4" 0.0581 "amont" 2.96866365867457 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs4" 0.0664 "amont" 3.35157013580642 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs4" 0.0747 "amont" 3.59828006810905 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs4" 0.083 "amont" 3.9730260589002 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
"177" "177_fs4" 0.0913 "amont" 4.18062317695972 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" "léger" "petit"
