"poisson" "fs" "time" "treatment" "Y" "poisson_fs" "pool" "origin_treatment" "weight" "height" "temperature_ellerby" "bief"
"202" "202_fs2" 49.8 "amont" -0.00114375064961082 "202.202_fs2" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs2" 58.1 "amont" -0.000373716031295313 "202.202_fs2" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs2" 66.4 "amont" -0.000802070605742775 "202.202_fs2" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs2" 74.7 "amont" -0.0016376716319735 "202.202_fs2" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs2" 83 "amont" -0.00191335360530117 "202.202_fs2" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs2" 91.3 "amont" 0.00214490817351811 "202.202_fs2" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs2" 99.6 "amont" -0.00363566640234848 "202.202_fs2" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs3" 24.9 "amont" 0.00748402220164614 "202.202_fs3" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs3" 33.2 "amont" -0.000928368285961685 "202.202_fs3" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs3" 41.5 "amont" 0.00604657132291903 "202.202_fs3" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs3" 49.8 "amont" -0.00751816033375114 "202.202_fs3" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs3" 58.1 "amont" 0.00508205019190646 "202.202_fs3" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs3" 66.4 "amont" -0.0020423492914658 "202.202_fs3" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs3" 74.7 "amont" 0.000559639971556734 "202.202_fs3" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs3" 83 "amont" -0.00395426187598379 "202.202_fs3" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs3" 91.3 "amont" 0.000871793027189587 "202.202_fs3" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs3" 99.6 "amont" -0.000612325667490544 "202.202_fs3" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs3" 107.9 "amont" -0.00187058210583739 "202.202_fs3" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"203" "203_fs1" 24.9 "amont" 0.00557998682607206 "203.203_fs1" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs1" 33.2 "amont" -0.00295112452661427 "203.203_fs1" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs1" 41.5 "amont" 0.00876989212626933 "203.203_fs1" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs1" 49.8 "amont" -0.00894294455195093 "203.203_fs1" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs1" 58.1 "amont" 0.00549306287950238 "203.203_fs1" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs1" 66.4 "amont" -0.00271753691889627 "203.203_fs1" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs1" 74.7 "amont" 0.000152971613200543 "203.203_fs1" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs1" 83 "amont" -0.00131154890519307 "203.203_fs1" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs1" 91.3 "amont" -0.00311875708921662 "203.203_fs1" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs1" 99.6 "amont" 0.00243175557137296 "203.203_fs1" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs1" 107.9 "amont" -0.00296190821766403 "203.203_fs1" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs2" 24.9 "amont" 0.00437906732224379 "203.203_fs2" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs2" 33.2 "amont" 0.000769423056276823 "203.203_fs2" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs2" 41.5 "amont" 0.00572211195557157 "203.203_fs2" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs2" 49.8 "amont" 0.00202225158442132 "203.203_fs2" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs2" 58.1 "amont" 0.00253503373378544 "203.203_fs2" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs2" 66.4 "amont" -0.00572586083557345 "203.203_fs2" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs2" 74.7 "amont" 0.00212237688106093 "203.203_fs2" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs2" 83 "amont" 0.00340087422821669 "203.203_fs2" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs2" 91.3 "amont" -0.00869877472901155 "203.203_fs2" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs2" 99.6 "amont" 0.00482569558507614 "203.203_fs2" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs2" 107.9 "amont" -0.0043077745598639 "203.203_fs2" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs3" 24.9 "amont" 0.00701779733427688 "203.203_fs3" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs3" 33.2 "amont" 0.00462385255617685 "203.203_fs3" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs3" 41.5 "amont" -0.00446525348415376 "203.203_fs3" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs3" 49.8 "amont" 0.00099376683220547 "203.203_fs3" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs3" 58.1 "amont" -0.00279436283908593 "203.203_fs3" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs3" 66.4 "amont" 0.00209868432572775 "203.203_fs3" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs3" 74.7 "amont" -0.00376848775724458 "203.203_fs3" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs3" 83 "amont" -0.00138857322343525 "203.203_fs3" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"203" "203_fs3" 91.3 "amont" 0.00303391785011543 "203.203_fs3" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4"
"204" "204_fs1" 24.9 "amont" 0.00751789086337763 "204.204_fs1" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4"
"204" "204_fs1" 33.2 "amont" 0.00115136750915241 "204.204_fs1" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4"
"204" "204_fs1" 41.5 "amont" 0.00547359677556663 "204.204_fs1" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4"
"204" "204_fs1" 49.8 "amont" -0.00130909436932969 "204.204_fs1" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4"
"204" "204_fs1" 58.1 "amont" 9.3839550534612e-05 "204.204_fs1" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4"
"204" "204_fs1" 66.4 "amont" 0.00493038594470558 "204.204_fs1" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4"
"204" "204_fs1" 74.7 "amont" -0.0149959546801592 "204.204_fs1" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4"
"204" "204_fs1" 83 "amont" 0.0124905221001277 "204.204_fs1" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4"
"204" "204_fs1" 91.3 "amont" -0.00368993546899392 "204.204_fs1" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4"
"204" "204_fs1" 99.6 "amont" 0.00201839871772058 "204.204_fs1" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4"
"204" "204_fs1" 107.9 "amont" -0.00406847559234366 "204.204_fs1" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4"
"204" "204_fs2" 24.9 "amont" 0.00824572850878354 "204.204_fs2" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4"
"204" "204_fs2" 33.2 "amont" 0.000381097651801813 "204.204_fs2" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4"
"204" "204_fs2" 41.5 "amont" 0.00594872427553609 "204.204_fs2" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4"
"204" "204_fs2" 49.8 "amont" -0.00552660230059172 "204.204_fs2" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4"
"204" "204_fs2" 58.1 "amont" 0.00447809470278748 "204.204_fs2" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4"
"204" "204_fs2" 66.4 "amont" -0.0033498002767907 "204.204_fs2" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4"
"204" "204_fs2" 74.7 "amont" -0.00266304957906023 "204.204_fs2" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4"
"204" "204_fs2" 83 "amont" -0.00103516110302588 "204.204_fs2" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4"
"204" "204_fs2" 91.3 "amont" -0.000621835576893353 "204.204_fs2" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4"
"204" "204_fs2" 99.6 "amont" 0.0026411673476527 "204.204_fs2" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4"
"204" "204_fs2" 107.9 "amont" -0.00331538512176101 "204.204_fs2" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4"
"206" "206_fs1" 24.9 "amont" 0.00731846093503272 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs1" 33.2 "amont" -0.00149212634212988 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs1" 41.5 "amont" 0.00288484748770631 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs1" 49.8 "amont" 0.00263982472156907 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs1" 58.1 "amont" -0.00256629816582246 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs1" 66.4 "amont" 0.00169421513613623 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs1" 74.7 "amont" -0.00231963915059673 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs1" 83 "amont" 0.00148241933724229 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs1" 91.3 "amont" -0.00486920679729053 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs2" 24.9 "amont" 0.00496370254238494 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs2" 33.2 "amont" 0.00194886103615291 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs2" 41.5 "amont" 0.00875326385686558 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs2" 49.8 "amont" -0.00345610117673262 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs2" 58.1 "amont" 0.0028950773322154 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs2" 66.4 "amont" -0.000212916241256687 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs2" 74.7 "amont" 0.00280647503694586 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs2" 83 "amont" 4.63320711558292e-05 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs2" 91.3 "amont" -0.00279264029839215 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs2" 99.6 "amont" 0.001877159148769 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs3" 24.9 "amont" 0.00384904617615139 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs3" 33.2 "amont" 0.00621214265864051 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs3" 41.5 "amont" 0.000395883633181862 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs3" 49.8 "amont" -0.00179809334732297 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs3" 58.1 "amont" -0.0014440858579457 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs3" 66.4 "amont" 0.00159184505943711 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs3" 74.7 "amont" 0.000530821676190652 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs3" 83 "amont" -0.00364450403289495 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs3" 91.3 "amont" 0.00609387229641522 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"206" "206_fs3" 99.6 "amont" -0.000692558320254453 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1"
"207" "207_fs1" 24.9 "amont" 0.0042874298162851 "207.207_fs1" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs1" 33.2 "amont" 0.0023956893614663 "207.207_fs1" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs1" 41.5 "amont" -0.00371648712593561 "207.207_fs1" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs1" 49.8 "amont" 0.00742638988787895 "207.207_fs1" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs1" 58.1 "amont" -0.00501503213858296 "207.207_fs1" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs1" 66.4 "amont" -0.00291017359467597 "207.207_fs1" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs2" 24.9 "amont" 0.00323337709934588 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs2" 33.2 "amont" 0.00177752206996898 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs2" 41.5 "amont" -0.00243599041724592 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs2" 49.8 "amont" 0.00918378287703025 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs2" 58.1 "amont" -0.00336851142599791 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs2" 66.4 "amont" -0.00036419562549498 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs2" 74.7 "amont" -0.00393329800653687 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs2" 83 "amont" 0.00220973319537684 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs2" 91.3 "amont" -0.00065940130467977 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs2" 99.6 "amont" 7.31998785962555e-05 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs3" 24.9 "amont" 0.00469417111961806 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs3" 33.2 "amont" -0.000672283288272566 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs3" 41.5 "amont" -0.000153819702719778 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs3" 49.8 "amont" -0.00226721657276115 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs3" 58.1 "amont" 0.00542417718451264 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs3" 66.4 "amont" -0.0047353219270886 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs3" 74.7 "amont" 0.00396983940829313 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs3" 83 "amont" -0.00229929638195748 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs3" 91.3 "amont" -0.00169382678261828 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs3" 99.6 "amont" -0.000771530025471597 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"207" "207_fs3" 107.9 "amont" -0.000834528423458679 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1"
"208" "208_fs1" 24.9 "amont" 0.00579769125304699 "208.208_fs1" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs1" 33.2 "amont" 0.00380369900737258 "208.208_fs1" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs1" 41.5 "amont" 0.00194124517446587 "208.208_fs1" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs1" 49.8 "amont" 0.000901626111229455 "208.208_fs1" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs1" 58.1 "amont" -0.00596796843134109 "208.208_fs1" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs1" 66.4 "amont" 0.00409323865538302 "208.208_fs1" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs1" 74.7 "amont" -0.000646860579059766 "208.208_fs1" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs2" 24.9 "amont" 0.00246354123402348 "208.208_fs2" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs2" 33.2 "amont" 0.00383092290627696 "208.208_fs2" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs2" 41.5 "amont" -0.0031962277357202 "208.208_fs2" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs2" 49.8 "amont" 0.00153566996475832 "208.208_fs2" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs2" 58.1 "amont" -0.00274761085057516 "208.208_fs2" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs2" 66.4 "amont" 0.0012638640120144 "208.208_fs2" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs2" 74.7 "amont" -0.00186941211011055 "208.208_fs2" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs2" 83 "amont" 5.38904856161329e-05 "208.208_fs2" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs2" 91.3 "amont" 0.000650718349013632 "208.208_fs2" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs3" 24.9 "amont" 0.00345749459495014 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs3" 33.2 "amont" -0.00284609401772562 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs3" 41.5 "amont" 0.00400964246224527 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs3" 49.8 "amont" -0.00153027043247122 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs3" 58.1 "amont" -0.000433109954199794 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs3" 66.4 "amont" -0.000422416818690966 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs3" 74.7 "amont" 0.000414995672295037 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs3" 83 "amont" 0.000784226024861689 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs3" 91.3 "amont" 0.00442412401550959 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs3" 99.6 "amont" -0.00649807840672103 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs3" 107.9 "amont" 0.00235613452534277 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs3" 116.2 "amont" -0.00418652039372286 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"208" "208_fs3" 124.5 "amont" -0.00049245621680721 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1"
"209" "209_fs1" 24.9 "amont" 0.0059721029010113 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs1" 33.2 "amont" 0.000834454247436237 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs1" 41.5 "amont" 0.000164134255883185 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs1" 49.8 "amont" -0.00363287493336746 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs1" 58.1 "amont" 0.0120312896410326 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs1" 66.4 "amont" -0.00579458317530071 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs1" 74.7 "amont" 0.000438839228782068 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs1" 83 "amont" -0.00499981874389833 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs1" 91.3 "amont" 0.0107847969175591 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs1" 99.6 "amont" -0.0144612658568951 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs1" 107.9 "amont" 0.000345871330396029 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs1" 116.2 "amont" 0.00011738436823245 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs1" 124.5 "amont" -0.0010513366956823 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs1" 132.8 "amont" 0.00164231817255423 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs1" 141.1 "amont" -0.00354716902654018 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs1" 149.4 "amont" 0.00176216656572847 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs2" 24.9 "amont" 0.00387187238291758 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs2" 33.2 "amont" 0.00407452530815961 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs2" 41.5 "amont" 0.000106413705890452 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs2" 49.8 "amont" 9.08078458479757e-05 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs2" 58.1 "amont" 0.000344449242333573 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs2" 66.4 "amont" -0.000500599085197847 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs2" 74.7 "amont" -0.000817525328482644 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs2" 83 "amont" -0.00059178805562584 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs2" 91.3 "amont" -0.00176146457326009 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs2" 99.6 "amont" -0.00229228663589638 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"209" "209_fs2" 107.9 "amont" 0.00115482537622414 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"210" "210_fs1" 24.9 "amont" 0.00509648450849844 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"210" "210_fs1" 33.2 "amont" -0.000632979474498961 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"210" "210_fs1" 41.5 "amont" 0.0142012042703492 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"210" "210_fs1" 49.8 "amont" -0.013101792360963 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"210" "210_fs1" 58.1 "amont" 0.000730920136969321 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"210" "210_fs1" 66.4 "amont" 0.00418095938858785 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
