"treatment" "poisson" "fs" "time" "Y" "poisson_fs" "pool" "origin_treatment" "weight" "height" "temperature_ellerby" "bief" "absY"
"aval" "172" "172_fs1" 2 -55.2112219903185 "172.172_fs1" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 55.2112219903185
"aval" "172" "172_fs1" 3 -68.7887717484222 "172.172_fs1" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 68.7887717484222
"aval" "172" "172_fs1" 4 58.840402741039 "172.172_fs1" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 58.840402741039
"aval" "172" "172_fs1" 5 104.032669399467 "172.172_fs1" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 104.032669399467
"aval" "172" "172_fs1" 6 122.986888137032 "172.172_fs1" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 122.986888137032
"aval" "172" "172_fs1" 7 100.013893231177 "172.172_fs1" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 100.013893231177
"aval" "172" "172_fs1" 8 64.2774085207012 "172.172_fs1" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 64.2774085207012
"aval" "172" "172_fs1" 9 36.9290188862719 "172.172_fs1" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 36.9290188862719
"aval" "172" "172_fs1" 10 15.6784759240057 "172.172_fs1" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 15.6784759240057
"aval" "172" "172_fs1" 11 -0.110802630269518 "172.172_fs1" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 0.110802630269518
"aval" "172" "172_fs2" 1 16.0198981480156 "172.172_fs2" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 16.0198981480156
"aval" "172" "172_fs2" 2 -71.3145285171801 "172.172_fs2" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 71.3145285171801
"aval" "172" "172_fs2" 3 -120.028521681045 "172.172_fs2" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 120.028521681045
"aval" "172" "172_fs2" 4 54.2079767583012 "172.172_fs2" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 54.2079767583012
"aval" "172" "172_fs2" 5 118.100500751867 "172.172_fs2" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 118.100500751867
"aval" "172" "172_fs2" 6 84.3026488979298 "172.172_fs2" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 84.3026488979298
"aval" "172" "172_fs2" 7 40.3679910797372 "172.172_fs2" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 40.3679910797372
"aval" "172" "172_fs2" 8 92.9940634971084 "172.172_fs2" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 92.9940634971084
"aval" "172" "172_fs2" 9 37.0874750279425 "172.172_fs2" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 37.0874750279425
"aval" "172" "172_fs2" 10 -19.7268007416467 "172.172_fs2" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 19.7268007416467
"aval" "172" "172_fs2" 11 -39.0469811032531 "172.172_fs2" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 39.0469811032531
"aval" "172" "172_fs2" 12 -5.56338161384036 "172.172_fs2" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 5.56338161384036
"aval" "172" "172_fs3" 1 -33.9215750608341 "172.172_fs3" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 33.9215750608341
"aval" "172" "172_fs3" 2 -86.1893675134874 "172.172_fs3" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 86.1893675134874
"aval" "172" "172_fs3" 3 -164.414139718141 "172.172_fs3" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 164.414139718141
"aval" "172" "172_fs3" 4 -85.5941643212031 "172.172_fs3" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 85.5941643212031
"aval" "172" "172_fs3" 5 82.7365500554408 "172.172_fs3" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 82.7365500554408
"aval" "172" "172_fs3" 6 116.52748366952 "172.172_fs3" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 116.52748366952
"aval" "172" "172_fs3" 7 32.9645860208713 "172.172_fs3" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 32.9645860208713
"aval" "172" "172_fs3" 8 -19.1966779159193 "172.172_fs3" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 19.1966779159193
"aval" "172" "172_fs3" 9 -4.92425041402933 "172.172_fs3" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 4.92425041402933
"aval" "172" "172_fs3" 10 17.0282048909565 "172.172_fs3" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 17.0282048909565
"aval" "172" "172_fs3" 11 -20.3246476599327 "172.172_fs3" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 20.3246476599327
"aval" "172" "172_fs3" 12 -2.57943598393859 "172.172_fs3" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 2.57943598393859
"aval" "172" "172_fs3" 13 18.2579772981551 "172.172_fs3" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 18.2579772981551
"aval" "172" "172_fs3" 14 8.38141678470228 "172.172_fs3" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 8.38141678470228
"aval" "172" "172_fs3" 15 -16.0450899142758 "172.172_fs3" "Cauterets" "Cauterets.aval" 1.404 53.6 "18.5" "9-10" 16.0450899142758
"aval" "173" "173_fs1" 1 -12.6758191688479 "173.173_fs1" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 12.6758191688479
"aval" "173" "173_fs1" 2 -4.92793413549668 "173.173_fs1" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 4.92793413549668
"aval" "173" "173_fs1" 3 79.9863462034458 "173.173_fs1" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 79.9863462034458
"aval" "173" "173_fs1" 4 148.050078751533 "173.173_fs1" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 148.050078751533
"aval" "173" "173_fs1" 5 145.017015527435 "173.173_fs1" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 145.017015527435
"aval" "173" "173_fs1" 6 64.8453540623499 "173.173_fs1" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 64.8453540623499
"aval" "173" "173_fs1" 7 6.17877830614299 "173.173_fs1" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 6.17877830614299
"aval" "173" "173_fs1" 8 -22.488845893743 "173.173_fs1" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 22.488845893743
"aval" "173" "173_fs1" 9 -28.2057429649157 "173.173_fs1" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 28.2057429649157
"aval" "173" "173_fs1" 10 -30.1358955293045 "173.173_fs1" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 30.1358955293045
"aval" "173" "173_fs1" 11 -21.9713137750193 "173.173_fs1" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 21.9713137750193
"aval" "173" "173_fs1" 12 -31.9420020306976 "173.173_fs1" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 31.9420020306976
"aval" "173" "173_fs1" 13 -27.2302745600433 "173.173_fs1" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 27.2302745600433
"aval" "173" "173_fs1" 14 -27.7634039206238 "173.173_fs1" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 27.7634039206238
"aval" "173" "173_fs2" 1 -3.72413905819161 "173.173_fs2" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 3.72413905819161
"aval" "173" "173_fs2" 2 -7.84767678341984 "173.173_fs2" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 7.84767678341984
"aval" "173" "173_fs2" 3 72.1656533326412 "173.173_fs2" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 72.1656533326412
"aval" "173" "173_fs2" 4 118.16534556666 "173.173_fs2" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 118.16534556666
"aval" "173" "173_fs2" 5 82.3567105001287 "173.173_fs2" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 82.3567105001287
"aval" "173" "173_fs2" 6 -20.6190782782801 "173.173_fs2" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 20.6190782782801
"aval" "173" "173_fs2" 7 -69.7705771683624 "173.173_fs2" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 69.7705771683624
"aval" "173" "173_fs2" 8 -7.29622107700791 "173.173_fs2" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 7.29622107700791
"aval" "173" "173_fs2" 9 -21.3017687591852 "173.173_fs2" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 21.3017687591852
"aval" "173" "173_fs2" 10 -54.0738204057639 "173.173_fs2" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 54.0738204057639
"aval" "173" "173_fs2" 11 -26.6862414516446 "173.173_fs2" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 26.6862414516446
"aval" "173" "173_fs2" 12 14.5904220046701 "173.173_fs2" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 14.5904220046701
"aval" "173" "173_fs3" 1 -3.50858710742739 "173.173_fs3" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 3.50858710742739
"aval" "173" "173_fs3" 2 -57.5889165560542 "173.173_fs3" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 57.5889165560542
"aval" "173" "173_fs3" 3 -148.602200189594 "173.173_fs3" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 148.602200189594
"aval" "173" "173_fs3" 4 -156.076599141331 "173.173_fs3" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 156.076599141331
"aval" "173" "173_fs3" 5 -134.048329040923 "173.173_fs3" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 134.048329040923
"aval" "173" "173_fs3" 6 -4.40431022784094 "173.173_fs3" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 4.40431022784094
"aval" "173" "173_fs3" 7 -28.3707966618168 "173.173_fs3" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 28.3707966618168
"aval" "173" "173_fs3" 8 -96.0650097575487 "173.173_fs3" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 96.0650097575487
"aval" "173" "173_fs3" 9 -58.4960169513865 "173.173_fs3" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 58.4960169513865
"aval" "173" "173_fs3" 10 -13.4784452626037 "173.173_fs3" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 13.4784452626037
"aval" "173" "173_fs3" 11 28.6172957903656 "173.173_fs3" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 28.6172957903656
"aval" "173" "173_fs3" 12 43.63586242059 "173.173_fs3" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 43.63586242059
"aval" "173" "173_fs3" 13 43.0964869481672 "173.173_fs3" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 43.0964869481672
"aval" "173" "173_fs3" 14 37.9874242205079 "173.173_fs3" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 37.9874242205079
"aval" "174" "174_fs1" 1 -20.2628209886383 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 20.2628209886383
"aval" "174" "174_fs1" 2 21.2928879312111 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 21.2928879312111
"aval" "174" "174_fs1" 3 86.8215420968936 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 86.8215420968936
"aval" "174" "174_fs1" 4 62.5061697921515 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 62.5061697921515
"aval" "174" "174_fs1" 5 -39.9820728718773 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 39.9820728718773
"aval" "174" "174_fs1" 6 -62.3686875894234 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 62.3686875894234
"aval" "174" "174_fs1" 7 -44.5891760801201 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 44.5891760801201
"aval" "174" "174_fs1" 8 -26.3390666760407 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 26.3390666760407
"aval" "174" "174_fs1" 9 -5.36637346366493 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 5.36637346366493
"aval" "174" "174_fs1" 10 3.09077382563211 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 3.09077382563211
"aval" "174" "174_fs2" 1 -1.93358151416672 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 1.93358151416672
"aval" "174" "174_fs2" 2 -9.16343586877269 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 9.16343586877269
"aval" "174" "174_fs2" 3 -92.4221782638696 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 92.4221782638696
"aval" "174" "174_fs2" 4 -143.609444937633 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 143.609444937633
"aval" "174" "174_fs2" 5 -1.37116118057631 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 1.37116118057631
"aval" "174" "174_fs2" 6 57.665769155843 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 57.665769155843
"aval" "174" "174_fs2" 7 77.0517232307461 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 77.0517232307461
"aval" "174" "174_fs2" 8 62.023777370122 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 62.023777370122
"aval" "174" "174_fs2" 9 64.187676748516 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 64.187676748516
"aval" "174" "174_fs2" 10 48.2989536386589 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 48.2989536386589
"aval" "174" "174_fs2" 11 61.7871588110169 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 61.7871588110169
"aval" "174" "174_fs2" 12 60.4916651041403 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 60.4916651041403
"aval" "174" "174_fs2" 13 68.4783944889178 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 68.4783944889178
"aval" "174" "174_fs2" 14 52.0388868946748 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 52.0388868946748
"aval" "174" "174_fs2" 15 54.3585947605487 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 54.3585947605487
"aval" "174" "174_fs3" 1 -2.56087828528405 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 2.56087828528405
"aval" "174" "174_fs3" 2 12.7052653659534 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 12.7052653659534
"aval" "174" "174_fs3" 3 121.773444966634 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 121.773444966634
"aval" "174" "174_fs3" 4 129.420475360246 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 129.420475360246
"aval" "174" "174_fs3" 5 0.809714590555956 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 0.809714590555956
"aval" "174" "174_fs3" 6 -1.54489491893054 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 1.54489491893054
"aval" "174" "174_fs3" 7 67.7474816089993 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 67.7474816089993
"aval" "174" "174_fs3" 8 92.9521001148264 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 92.9521001148264
"aval" "174" "174_fs3" 9 63.1327380987736 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 63.1327380987736
"aval" "174" "174_fs3" 10 32.5529656146373 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 32.5529656146373
"aval" "174" "174_fs3" 11 17.0171026079171 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 17.0171026079171
"aval" "174" "174_fs3" 12 19.0751719466766 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 19.0751719466766
"aval" "174" "174_fs3" 13 34.20318758321 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 34.20318758321
"aval" "174" "174_fs3" 14 44.7049010441906 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 44.7049010441906
"aval" "174" "174_fs3" 15 48.8968875259487 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 48.8968875259487
"aval" "175" "175_fs1" 1 3.72479277926629 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 3.72479277926629
"aval" "175" "175_fs1" 2 29.4484552236496 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 29.4484552236496
"aval" "175" "175_fs1" 3 122.481104072231 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 122.481104072231
"aval" "175" "175_fs1" 4 177.532014393512 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 177.532014393512
"aval" "175" "175_fs1" 5 98.6764014571712 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 98.6764014571712
"aval" "175" "175_fs1" 6 70.6936370320453 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 70.6936370320453
"aval" "175" "175_fs1" 7 56.2395752504338 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 56.2395752504338
"aval" "175" "175_fs1" 8 24.8367004245648 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 24.8367004245648
"aval" "175" "175_fs1" 9 17.9033127567826 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 17.9033127567826
"aval" "175" "175_fs1" 10 38.9694597993569 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 38.9694597993569
"aval" "175" "175_fs1" 11 83.1619129700739 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 83.1619129700739
"aval" "175" "175_fs1" 12 108.293694089379 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 108.293694089379
"aval" "175" "175_fs1" 13 119.046836124533 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 119.046836124533
"aval" "175" "175_fs1" 14 132.010716387207 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 132.010716387207
"aval" "175" "175_fs1" 15 133.973448430207 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 133.973448430207
"aval" "175" "175_fs2" 1 3.40147777953794 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 3.40147777953794
"aval" "175" "175_fs2" 2 5.63626724849888 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 5.63626724849888
"aval" "175" "175_fs2" 3 40.4017146906146 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 40.4017146906146
"aval" "175" "175_fs2" 4 101.397590294466 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 101.397590294466
"aval" "175" "175_fs2" 5 143.601765297637 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 143.601765297637
"aval" "175" "175_fs2" 6 46.514195031619 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 46.514195031619
"aval" "175" "175_fs2" 7 -27.292587296451 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 27.292587296451
"aval" "175" "175_fs2" 8 -80.9472940928496 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 80.9472940928496
"aval" "175" "175_fs2" 9 -117.25919537524 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 117.25919537524
"aval" "175" "175_fs2" 10 -118.565223234308 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 118.565223234308
"aval" "175" "175_fs2" 11 -113.48938861532 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 113.48938861532
"aval" "175" "175_fs2" 12 -128.632754637921 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 128.632754637921
"aval" "175" "175_fs3" 1 16.6827273825176 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 16.6827273825176
"aval" "175" "175_fs3" 2 18.5315548580921 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 18.5315548580921
"aval" "175" "175_fs3" 3 58.6557831457112 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 58.6557831457112
"aval" "175" "175_fs3" 4 84.5360997227357 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 84.5360997227357
"aval" "175" "175_fs3" 5 117.932000105057 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 117.932000105057
"aval" "175" "175_fs3" 6 84.8283432435354 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 84.8283432435354
"aval" "175" "175_fs3" 7 52.8053205034521 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 52.8053205034521
"aval" "175" "175_fs3" 8 -9.94291469412411 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 9.94291469412411
"aval" "175" "175_fs3" 9 -37.74581963487 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 37.74581963487
"aval" "175" "175_fs3" 10 -66.4824534889451 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 66.4824534889451
"aval" "175" "175_fs3" 11 -97.6863575646577 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 97.6863575646577
"aval" "176" "176_fs1" 1 -21.2246197338955 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 21.2246197338955
"aval" "176" "176_fs1" 2 -38.8228021851986 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 38.8228021851986
"aval" "176" "176_fs1" 3 -91.6597612162216 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 91.6597612162216
"aval" "176" "176_fs1" 4 -118.833048386218 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 118.833048386218
"aval" "176" "176_fs1" 5 -90.1748436670536 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 90.1748436670536
"aval" "176" "176_fs1" 6 -62.4405348665067 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 62.4405348665067
"aval" "176" "176_fs1" 7 24.5670379616531 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 24.5670379616531
"aval" "176" "176_fs1" 8 36.690553275516 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 36.690553275516
"aval" "176" "176_fs1" 9 22.802731960166 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 22.802731960166
"aval" "176" "176_fs1" 10 23.5661821122178 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 23.5661821122178
"aval" "176" "176_fs1" 11 2.50777321745798 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 2.50777321745798
"aval" "176" "176_fs1" 12 -3.25371761241766 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 3.25371761241766
"aval" "176" "176_fs2" 1 -14.3260178642764 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 14.3260178642764
"aval" "176" "176_fs2" 2 -24.4981035817845 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 24.4981035817845
"aval" "176" "176_fs2" 3 -92.8123502664772 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 92.8123502664772
"aval" "176" "176_fs2" 4 -133.134807418802 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 133.134807418802
"aval" "176" "176_fs2" 5 -139.624777397242 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 139.624777397242
"aval" "176" "176_fs2" 6 -137.597571063969 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 137.597571063969
"aval" "176" "176_fs2" 7 -109.771986205667 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 109.771986205667
"aval" "176" "176_fs2" 8 -49.4136021129797 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 49.4136021129797
