"treatment" "poisson" "fs" "time" "segment" "Y" "poisson_fs" "pool" "origin_treatment" "weight" "height" "temperature_ellerby" "bief"
"amont" "178" "178_fs1" 16 "segment_01_pts_1-27" 280.50231768632 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 1 "segment_02_pts_28-53" 0 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 2 "segment_02_pts_28-53" 12.1174170501548 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 3 "segment_02_pts_28-53" 68.1031529606987 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 4 "segment_02_pts_28-53" 94.4083954857063 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 5 "segment_02_pts_28-53" 114.014492608444 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 6 "segment_02_pts_28-53" 130.169890335585 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 7 "segment_02_pts_28-53" 130.4190937072 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 8 "segment_02_pts_28-53" 142.252169382785 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 9 "segment_02_pts_28-53" 159.157770747228 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 10 "segment_02_pts_28-53" 168.93413722856 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 11 "segment_02_pts_28-53" 177.226773730592 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 12 "segment_02_pts_28-53" 205.163081212716 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 13 "segment_02_pts_28-53" 242.821964037871 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 14 "segment_02_pts_28-53" 253.297697913454 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 15 "segment_02_pts_28-53" 259.669604397752 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 16 "segment_02_pts_28-53" 271.960076469084 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 1 "segment_03_pts_54-76" 0 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 2 "segment_03_pts_54-76" 0.636284632353446 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 3 "segment_03_pts_54-76" 13.8765462653414 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 4 "segment_03_pts_54-76" 65.6649285453873 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 5 "segment_03_pts_54-76" 70.2430190887631 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 6 "segment_03_pts_54-76" 95.2014482674406 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 7 "segment_03_pts_54-76" 99.5984053237692 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 8 "segment_03_pts_54-76" 102.279750388857 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 9 "segment_03_pts_54-76" 131.229180837521 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 10 "segment_03_pts_54-76" 140.929618465454 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 11 "segment_03_pts_54-76" 142.607179135929 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 12 "segment_03_pts_54-76" 156.434069796316 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 13 "segment_03_pts_54-76" 199.694129746328 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 14 "segment_03_pts_54-76" 225.387918632626 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 15 "segment_03_pts_54-76" 230.216979803723 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 16 "segment_03_pts_54-76" 237.93538140663 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 1 "segment_04_pts_77-98" 0 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 2 "segment_04_pts_77-98" 6.96589649107187 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 3 "segment_04_pts_77-98" 22.5724181187684 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 4 "segment_04_pts_77-98" 71.2915808963851 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 5 "segment_04_pts_77-98" 99.2661265582195 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 6 "segment_04_pts_77-98" 116.197363451601 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 7 "segment_04_pts_77-98" 133.020358203333 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 8 "segment_04_pts_77-98" 134.5825508871 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 9 "segment_04_pts_77-98" 159.11749666586 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 10 "segment_04_pts_77-98" 175.786732394059 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 11 "segment_04_pts_77-98" 178.407039372857 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 12 "segment_04_pts_77-98" 178.407039372857 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 13 "segment_04_pts_77-98" 201.066702052101 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 14 "segment_04_pts_77-98" 237.941710270874 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 15 "segment_04_pts_77-98" 261.763924762611 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 16 "segment_04_pts_77-98" 267.912007875501 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 1 "segment_05_pts_99-119" 0 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 2 "segment_05_pts_99-119" 9.64861398792105 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 3 "segment_05_pts_99-119" 15.5680964165813 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 4 "segment_05_pts_99-119" 16.41570410964 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 5 "segment_05_pts_99-119" 76.8884037107721 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 6 "segment_05_pts_99-119" 78.6706333570275 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 7 "segment_05_pts_99-119" 104.601414899606 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 8 "segment_05_pts_99-119" 116.251876367586 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 9 "segment_05_pts_99-119" 126.740128634995 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 10 "segment_05_pts_99-119" 150.540962644044 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 11 "segment_05_pts_99-119" 162.007422333328 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 12 "segment_05_pts_99-119" 162.485095064973 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 13 "segment_05_pts_99-119" 163.695450527239 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 14 "segment_05_pts_99-119" 195.550807559571 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 15 "segment_05_pts_99-119" 250.368243652574 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 16 "segment_05_pts_99-119" 253.540980289903 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 1 "segment_06_pts_120-139" 0 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 2 "segment_06_pts_120-139" 7.05416869903388 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 3 "segment_06_pts_120-139" 31.7826170577748 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 4 "segment_06_pts_120-139" 53.1121464196123 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 5 "segment_06_pts_120-139" 100.900695688566 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 6 "segment_06_pts_120-139" 127.582044798555 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 7 "segment_06_pts_120-139" 137.395355805241 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 8 "segment_06_pts_120-139" 167.821982259921 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 9 "segment_06_pts_120-139" 175.507910873167 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 10 "segment_06_pts_120-139" 199.179797134081 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 11 "segment_06_pts_120-139" 224.940981193696 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 12 "segment_06_pts_120-139" 226.866637262509 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 13 "segment_06_pts_120-139" 236.122690840351 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 14 "segment_06_pts_120-139" 251.04129550799 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 15 "segment_06_pts_120-139" 317.916741928495 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 16 "segment_06_pts_120-139" 331.887483634985 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 1 "segment_07_pts_140-156" 0 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 2 "segment_07_pts_140-156" 4.00064728020585 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 3 "segment_07_pts_140-156" 35.4784406641161 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 4 "segment_07_pts_140-156" 45.2911553649325 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 5 "segment_07_pts_140-156" 51.467966016265 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 6 "segment_07_pts_140-156" 107.788647386772 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 7 "segment_07_pts_140-156" 120.425236066752 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 8 "segment_07_pts_140-156" 157.687608152955 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 9 "segment_07_pts_140-156" 178.206869123914 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 10 "segment_07_pts_140-156" 193.206337270642 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 11 "segment_07_pts_140-156" 229.200069443546 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 12 "segment_07_pts_140-156" 239.704420165424 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 13 "segment_07_pts_140-156" 260.97676294502 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 14 "segment_07_pts_140-156" 264.724973160314 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 15 "segment_07_pts_140-156" 342.504304539837 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 16 "segment_07_pts_140-156" 368.4103528189 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 1 "segment_08_pts_157-170" 0 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 2 "segment_08_pts_157-170" 2.07500077449061 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 3 "segment_08_pts_157-170" 19.256890409734 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 4 "segment_08_pts_157-170" 43.1577939657977 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 5 "segment_08_pts_157-170" 78.7818156678375 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 6 "segment_08_pts_157-170" 160.16513701434 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 7 "segment_08_pts_157-170" 171.005005674843 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 8 "segment_08_pts_157-170" 201.171449344147 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 9 "segment_08_pts_157-170" 231.208034659172 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 10 "segment_08_pts_157-170" 234.645917687989 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 11 "segment_08_pts_157-170" 262.761401818845 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 12 "segment_08_pts_157-170" 294.862705415063 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 13 "segment_08_pts_157-170" 297.37639449034 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 14 "segment_08_pts_157-170" 319.182523291085 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 15 "segment_08_pts_157-170" 379.704342043049 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 16 "segment_08_pts_157-170" 411.587120203247 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 1 "segment_09_pts_171-179" 0 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 2 "segment_09_pts_171-179" 0.104614391590257 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 3 "segment_09_pts_171-179" 4.67653996157774 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 4 "segment_09_pts_171-179" 42.0938101367959 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 5 "segment_09_pts_171-179" 95.2217829011256 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 6 "segment_09_pts_171-179" 185.92921810929 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 7 "segment_09_pts_171-179" 194.065031027998 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 8 "segment_09_pts_171-179" 208.008415498458 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 9 "segment_09_pts_171-179" 257.089979622411 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 10 "segment_09_pts_171-179" 275.318039792655 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 11 "segment_09_pts_171-179" 304.426891769885 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 12 "segment_09_pts_171-179" 344.464812093841 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 13 "segment_09_pts_171-179" 346.622962932087 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 14 "segment_09_pts_171-179" 372.718809034046 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 15 "segment_09_pts_171-179" 418.046301013182 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 16 "segment_09_pts_171-179" 456.06532726014 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 1 "segment_10_pts_180-185" 0 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 2 "segment_10_pts_180-185" 1.17468905133777 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 3 "segment_10_pts_180-185" 25.541558060034 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 4 "segment_10_pts_180-185" 76.0674183894092 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 5 "segment_10_pts_180-185" 108.448238457283 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 6 "segment_10_pts_180-185" 156.597299368954 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 7 "segment_10_pts_180-185" 194.724420270103 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 8 "segment_10_pts_180-185" 213.46606388307 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 9 "segment_10_pts_180-185" 257.998414546999 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 10 "segment_10_pts_180-185" 288.106533555702 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 11 "segment_10_pts_180-185" 314.047340224348 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 12 "segment_10_pts_180-185" 364.764805962557 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 13 "segment_10_pts_180-185" 367.847058104417 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 14 "segment_10_pts_180-185" 388.403808699917 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 15 "segment_10_pts_180-185" 423.699427282469 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 16 "segment_10_pts_180-185" 457.982568963825 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 1 "segment_11_pts_186-190" 0 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 2 "segment_11_pts_186-190" 2.00562489334916 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 3 "segment_11_pts_186-190" 22.0113269394302 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 4 "segment_11_pts_186-190" 62.1526859414027 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 5 "segment_11_pts_186-190" 77.8068389908045 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 6 "segment_11_pts_186-190" 97.2109690360214 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 7 "segment_11_pts_186-190" 153.781693332252 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 8 "segment_11_pts_186-190" 176.094873047028 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 9 "segment_11_pts_186-190" 215.979947631955 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 10 "segment_11_pts_186-190" 254.939799716043 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 11 "segment_11_pts_186-190" 278.37090928431 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 12 "segment_11_pts_186-190" 336.399344114851 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 13 "segment_11_pts_186-190" 339.731243083874 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 14 "segment_11_pts_186-190" 349.963206784958 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 15 "segment_11_pts_186-190" 371.441453561143 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 16 "segment_11_pts_186-190" 403.453688750381 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 1 "segment_12_pts_191-200" 0 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 2 "segment_12_pts_191-200" 2.94794260298325 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 3 "segment_12_pts_191-200" 10.393921675972 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 4 "segment_12_pts_191-200" 27.4981562590572 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"amont" "178" "178_fs1" 5 "segment_12_pts_191-200" 33.761876331268 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
