"poisson" "fs" "frame" "pts" "X" "Y" "angle"
2 "002_fs1" 3 12 112.706837223857 14.6725473000669 -176.775529961558
2 "002_fs1" 3 13 111.941978800869 15.2977223294907 -176.775529961558
2 "002_fs1" 3 14 111.171124979585 15.9125668891932 -176.775529961558
2 "002_fs1" 3 15 110.394326544682 16.5167648574077 -176.775529961558
2 "002_fs1" 3 16 109.611634280836 17.1100001123672 -176.775529961558
2 "002_fs1" 3 17 108.823098972726 17.6919565323047 -176.775529961558
2 "002_fs1" 3 18 108.028771405027 18.2623179954533 -176.775529961558
2 "002_fs1" 3 19 107.228702362416 18.8207683800463 -176.775529961558
2 "002_fs1" 3 20 106.422942629571 19.3669915643165 -176.775529961558
2 "002_fs1" 3 21 105.611542991169 19.9006714264971 -176.775529961558
2 "002_fs1" 3 22 104.794554231886 20.4214918448212 -176.775529961558
2 "002_fs1" 3 23 103.972027136399 20.929136697522 -176.775529961558
2 "002_fs1" 3 24 103.144012489385 21.4232898628323 -176.775529961558
2 "002_fs1" 3 25 102.310561075521 21.9036352189854 -176.775529961558
2 "002_fs1" 3 26 101.471723679484 22.3698566442143 -176.775529961558
2 "002_fs1" 3 27 100.627551085951 22.8216380167522 -176.775529961558
2 "002_fs1" 3 28 99.778094079599 23.258663214832 -176.775529961558
2 "002_fs1" 3 29 98.9234034451046 23.6806161166869 -176.775529961558
2 "002_fs1" 3 30 98.0635299671447 24.0871806005501 -176.775529961558
2 "002_fs1" 3 31 97.1958474547276 24.4780405446544 -176.775529961558
2 "002_fs1" 3 32 96.309903979577 24.8528798272331 -176.775529961558
2 "002_fs1" 3 33 95.4057521169019 25.2113823265192 -176.775529961558
2 "002_fs1" 3 34 94.4846725410362 25.5532319207458 -176.775529961558
2 "002_fs1" 3 35 93.5479459263135 25.878112488146 -176.775529961558
2 "002_fs1" 3 36 92.5968529470677 26.1857079069529 -176.775529961558
2 "002_fs1" 3 37 91.6326742776326 26.4757020553996 -176.775529961558
