"treatment" "poisson" "fs" "time" "Y" "poisson_fs" "pool" "origin_treatment" "weight" "height" "temperature_ellerby" "bief" "absY" "weight_class" "height_class"
"aval" "176" "176_fs3" 12 -25.4980045082281 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 25.4980045082281 "lourd" "grand"
"aval" "176" "176_fs3" 13 -24.6565127771077 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 24.6565127771077 "lourd" "grand"
"aval" "176" "176_fs3" 14 -13.0769443475169 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 13.0769443475169 "lourd" "grand"
"amont" "177" "177_fs1" 1 -20.5505783826332 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 20.5505783826332 "léger" "petit"
"amont" "177" "177_fs1" 2 4.46034536118751 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 4.46034536118751 "léger" "petit"
"amont" "177" "177_fs1" 3 61.4525227914427 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 61.4525227914427 "léger" "petit"
"amont" "177" "177_fs1" 4 32.42477768532 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 32.42477768532 "léger" "petit"
"amont" "177" "177_fs1" 5 -33.2590882121656 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 33.2590882121656 "léger" "petit"
"amont" "177" "177_fs1" 6 -58.466980502668 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 58.466980502668 "léger" "petit"
"amont" "177" "177_fs1" 7 -62.0731669536577 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 62.0731669536577 "léger" "petit"
"amont" "177" "177_fs1" 8 -64.9928005081546 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 64.9928005081546 "léger" "petit"
"amont" "177" "177_fs1" 9 -64.6054667142832 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 64.6054667142832 "léger" "petit"
"amont" "177" "177_fs1" 10 -64.2036832912054 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 64.2036832912054 "léger" "petit"
"amont" "177" "177_fs1" 11 -62.9590421549887 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 62.9590421549887 "léger" "petit"
"amont" "177" "177_fs1" 12 -61.5969205734948 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 61.5969205734948 "léger" "petit"
"amont" "177" "177_fs1" 13 -54.8024681057568 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 54.8024681057568 "léger" "petit"
"amont" "177" "177_fs2" 1 37.6904381534863 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 37.6904381534863 "léger" "petit"
"amont" "177" "177_fs2" 2 25.2921138187286 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 25.2921138187286 "léger" "petit"
"amont" "177" "177_fs2" 3 -11.9340355445745 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 11.9340355445745 "léger" "petit"
"amont" "177" "177_fs2" 4 -56.6047100883373 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 56.6047100883373 "léger" "petit"
"amont" "177" "177_fs2" 5 -93.4584282181517 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 93.4584282181517 "léger" "petit"
"amont" "177" "177_fs2" 6 -105.713514703216 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 105.713514703216 "léger" "petit"
"amont" "177" "177_fs2" 7 -108.111109264698 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 108.111109264698 "léger" "petit"
"amont" "177" "177_fs2" 8 -98.5842173845097 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 98.5842173845097 "léger" "petit"
"amont" "177" "177_fs2" 9 -74.5991913309169 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 74.5991913309169 "léger" "petit"
"amont" "177" "177_fs2" 10 -43.4445994627402 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 43.4445994627402 "léger" "petit"
"amont" "177" "177_fs2" 11 -20.8429435125574 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 20.8429435125574 "léger" "petit"
"amont" "177" "177_fs2" 12 -6.29351168972264 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 6.29351168972264 "léger" "petit"
"amont" "177" "177_fs2" 13 3.8044949232451 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 3.8044949232451 "léger" "petit"
"amont" "177" "177_fs3" 1 25.5015011430505 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 25.5015011430505 "léger" "petit"
"amont" "177" "177_fs3" 2 -20.8500702772154 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 20.8500702772154 "léger" "petit"
"amont" "177" "177_fs3" 3 -83.0616017630095 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 83.0616017630095 "léger" "petit"
"amont" "177" "177_fs3" 4 -83.2329057151142 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 83.2329057151142 "léger" "petit"
"amont" "177" "177_fs3" 5 7.18924820097331 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 7.18924820097331 "léger" "petit"
"amont" "177" "177_fs3" 6 36.1506437859117 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 36.1506437859117 "léger" "petit"
"amont" "177" "177_fs3" 7 44.3755013721215 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 44.3755013721215 "léger" "petit"
"amont" "177" "177_fs3" 8 29.6139523172828 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 29.6139523172828 "léger" "petit"
"amont" "177" "177_fs3" 9 16.4477464550131 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 16.4477464550131 "léger" "petit"
"amont" "177" "177_fs3" 10 6.80659733730437 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 6.80659733730437 "léger" "petit"
"amont" "177" "177_fs3" 11 -7.17579651482828 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 7.17579651482828 "léger" "petit"
"amont" "177" "177_fs3" 12 -0.832371454158704 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 0.832371454158704 "léger" "petit"
"amont" "177" "177_fs4" 1 29.0992348691964 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 29.0992348691964 "léger" "petit"
"amont" "177" "177_fs4" 2 23.0471623264798 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 23.0471623264798 "léger" "petit"
"amont" "177" "177_fs4" 3 -35.6880836453248 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 35.6880836453248 "léger" "petit"
"amont" "177" "177_fs4" 4 -89.9796063859697 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 89.9796063859697 "léger" "petit"
"amont" "177" "177_fs4" 5 -64.1460729784324 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 64.1460729784324 "léger" "petit"
"amont" "177" "177_fs4" 6 1.23041946090507 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 1.23041946090507 "léger" "petit"
"amont" "177" "177_fs4" 7 31.7247038433568 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 31.7247038433568 "léger" "petit"
"amont" "177" "177_fs4" 8 46.38091533595 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 46.38091533595 "léger" "petit"
"amont" "177" "177_fs4" 9 52.7239273353594 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 52.7239273353594 "léger" "petit"
"amont" "177" "177_fs4" 10 59.4727133261162 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 59.4727133261162 "léger" "petit"
