"treatment" "poisson" "fs" "frame" "ratio_snout_tail" "ratio_ant_post"
"amont" "201" "201_fs1" 8 117.497711889001 80.8273355141489
"amont" "201" "201_fs1" 9 61.7538663454414 33.9812682993625
"amont" "201" "201_fs1" 10 -2.6989544684867 -14.6172163569854
"amont" "201" "201_fs1" 11 2.45652406937643 14.6038631585211
"amont" "201" "201_fs1" 12 40.6044447986312 34.7032692946806
"amont" "201" "201_fs1" 13 34.9930240572737 20.1804613448982
"amont" "201" "201_fs2" 1 14.7078994852808 9.16967636783102
"amont" "201" "201_fs2" 2 29.4580359092337 25.2085352163393
"amont" "201" "201_fs2" 3 124.552648823589 88.3672150446288
"amont" "201" "201_fs2" 4 155.49059598707 104.426442619462
"amont" "201" "201_fs2" 5 72.2448363905596 50.4255716075164
"amont" "201" "201_fs2" 6 37.954261973063 14.8250589093964
"amont" "201" "201_fs2" 7 -12.3835142521089 -25.3291454230604
"amont" "201" "201_fs2" 8 -76.9797592316003 -54.7295729448139
"amont" "201" "201_fs2" 9 -95.5680042582334 -67.0035828787873
"amont" "201" "201_fs2" 10 -107.17092610792 -77.8954251207865
"amont" "201" "201_fs2" 11 -114.499796717957 -81.2856378670007
"amont" "201" "201_fs2" 12 -114.392874149871 -82.069078979915
"amont" "201" "201_fs3" 1 -9.39911843498362 -6.92020118092626
"amont" "201" "201_fs3" 2 -42.6878559200606 -37.1031284820252
"amont" "201" "201_fs3" 3 -86.0876383219688 -75.8048223102228
"amont" "201" "201_fs3" 4 -74.0334704487755 -40.4131268581753
"amont" "201" "201_fs3" 5 -15.0718629345529 10.0970214602344
"amont" "201" "201_fs3" 6 50.0675258181168 48.9080401917146
"amont" "201" "201_fs3" 7 85.8531508548684 62.5220230184019
"amont" "201" "201_fs3" 8 89.4833263287131 61.7900512104311
"amont" "201" "201_fs3" 9 83.4317576542525 58.5032930081823
"amont" "201" "201_fs3" 10 83.3703929442082 54.2211308218806
"amont" "201" "201_fs3" 11 72.1939186040531 48.7929634101947
"amont" "201" "201_fs3" 12 78.1379996669033 50.7556714078485
"amont" "202" "202_fs1" 1 -41.6632246137468 -16.6345735043047
"amont" "202" "202_fs1" 2 14.5275834067115 23.4428544549998
"amont" "202" "202_fs1" 3 125.768144255219 95.1569290707802
"amont" "202" "202_fs1" 4 155.581360808093 121.941574665833
"amont" "202" "202_fs1" 5 141.202926228352 89.2304294400138
"amont" "202" "202_fs1" 6 65.1795521618717 23.6676810771579
"amont" "202" "202_fs1" 7 6.00849325390715 -16.2804550404189
"amont" "202" "202_fs1" 8 -51.9220352636655 -39.7821563006769
"amont" "202" "202_fs1" 9 -70.2131138212246 -47.0076991894536
"amont" "202" "202_fs1" 10 -74.9010255988557 -52.19500574465
"amont" "202" "202_fs1" 11 -78.8702551989776 -52.4022562833072
"amont" "202" "202_fs1" 12 -80.2564274599804 -46.0434530369265
"amont" "202" "202_fs1" 13 -74.6337745457984 -42.3125925427263
"amont" "202" "202_fs2" 1 7.84719102950982 9.70146940969772
"amont" "202" "202_fs2" 2 42.2935996983495 33.6529934335782
"amont" "202" "202_fs2" 3 103.012044602156 82.8573509308558
"amont" "202" "202_fs2" 4 139.851495668908 98.3087376558275
"amont" "202" "202_fs2" 5 96.9125761194692 59.1318422303697
"amont" "202" "202_fs2" 6 32.7370172616754 13.5256554688095
"amont" "202" "202_fs2" 7 -6.93180476257098 -19.2883991793487
"amont" "202" "202_fs2" 8 -59.4993786204748 -43.4673446147251
"amont" "202" "202_fs2" 9 -72.4099472508826 -50.3844095439632
"amont" "202" "202_fs2" 10 -80.0470952063819 -54.5430259470386
"amont" "202" "202_fs2" 11 -80.0367044456105 -55.6812591499195
"amont" "202" "202_fs2" 12 -79.7666487900296 -57.8978786549658
"amont" "202" "202_fs3" 1 -25.4238241936368 -8.49604129905362
"amont" "202" "202_fs3" 2 -37.0472861311342 -15.3449121765427
"amont" "202" "202_fs3" 3 -45.6996518318118 -46.7462570067039
"amont" "202" "202_fs3" 4 -123.470885195934 -97.7868418945655
"amont" "202" "202_fs3" 5 -96.9312670991274 -63.585455347922
"amont" "202" "202_fs3" 6 -43.6187086979454 -22.2983166720623
"amont" "202" "202_fs3" 7 15.3499088087128 22.0968839616664
"amont" "202" "202_fs3" 8 58.6426745874453 45.5813412399337
"amont" "202" "202_fs3" 9 76.7819171966402 56.3171608921799
"amont" "202" "202_fs3" 10 93.0081602994416 62.3341868536199
"amont" "202" "202_fs3" 11 91.8815152367382 60.104928912726
"amont" "202" "202_fs3" 12 72.2694491728367 49.1664089668139
"amont" "202" "202_fs3" 13 71.3212614695033 43.6356501281099
"amont" "203" "203_fs1" 1 -37.9938404090771 -25.5304274748994
"amont" "203" "203_fs1" 2 -50.786361190655 -35.2795725562778
"amont" "203" "203_fs1" 3 -119.032983272241 -85.8708413764977
"amont" "203" "203_fs1" 4 -160.760499553075 -121.503243737086
"amont" "203" "203_fs1" 5 -94.9361890094905 -63.3261273387284
"amont" "203" "203_fs1" 6 -53.7163977510536 -25.5250229760586
"amont" "203" "203_fs1" 7 24.3688030513787 32.6006912429151
"amont" "203" "203_fs1" 8 91.1385324317912 77.2921054442504
"amont" "203" "203_fs1" 9 131.239214705618 96.9767552019797
"amont" "203" "203_fs1" 10 133.447668500897 82.7755781678134
"amont" "203" "203_fs1" 11 102.140890880433 63.8786985082096
"amont" "203" "203_fs1" 12 86.981588489535 54.4399602937997
"amont" "203" "203_fs1" 13 74.0112693883574 45.8232485539157
"amont" "203" "203_fs2" 1 -39.5100299224052 -31.783813101772
"amont" "203" "203_fs2" 2 -40.5901202394079 -32.3637492793026
"amont" "203" "203_fs2" 3 -98.4391993372867 -69.8126751261687
"amont" "203" "203_fs2" 4 -165.189431739835 -120.440246236974
"amont" "203" "203_fs2" 5 -171.235554116398 -122.331612583945
"amont" "203" "203_fs2" 6 -64.3097997111163 -29.1203019167223
"amont" "203" "203_fs2" 7 21.8680530663791 35.986255127982
"amont" "203" "203_fs2" 8 84.5487468024505 63.4457157170929
"amont" "203" "203_fs2" 9 95.5501692106394 56.9907545392936
"amont" "203" "203_fs2" 10 63.0090374942525 35.9381681479147
"amont" "203" "203_fs2" 11 43.4695127756098 33.2016143969826
"amont" "203" "203_fs2" 12 50.4650304611832 41.1340921359694
"amont" "203" "203_fs2" 13 57.6839557501029 41.5073599964363
"amont" "203" "203_fs3" 1 30.5281768191829 20.4371980962085
"amont" "203" "203_fs3" 2 15.3966147619072 13.2969106263301
"amont" "203" "203_fs3" 3 -35.0010497206749 -37.4279913986449
"amont" "203" "203_fs3" 4 -118.376300406903 -88.9428105609553
"amont" "203" "203_fs3" 5 -111.904429266029 -79.1439511495339
"amont" "203" "203_fs3" 6 -62.8562026365814 -38.7367072089341
"amont" "203" "203_fs3" 7 -34.742474395588 -13.8639096718745
"amont" "203" "203_fs3" 8 4.38741677540591 15.2718660346942
"amont" "203" "203_fs3" 9 16.3531291419209 23.8489381497733
"amont" "203" "203_fs3" 10 16.4523475480227 25.1604551200281
"amont" "203" "203_fs3" 11 48.884885672787 36.5363915252384
"amont" "204" "204_fs1" 1 33.1842304376217 23.6831426441256
"amont" "204" "204_fs1" 2 18.8970797410457 17.3303580315089
"amont" "204" "204_fs1" 3 -44.8408356322001 -39.7321533654418
"amont" "204" "204_fs1" 4 -105.483077115161 -76.923926572197
"amont" "204" "204_fs1" 5 -4.16154681623766 9.0532508987697
"amont" "204" "204_fs1" 6 121.404840478097 87.3250937590902
"amont" "204" "204_fs1" 7 127.606973269204 92.3304466356266
"amont" "204" "204_fs1" 8 49.5342861651025 19.8086488827676
"amont" "204" "204_fs1" 9 46.4568409784841 14.0360238234395
"amont" "204" "204_fs1" 10 14.3094934540107 20.9829053779502
"amont" "204" "204_fs1" 11 59.2579165510131 61.5591318092276
"amont" "204" "204_fs1" 12 87.4318675031964 62.5110878581457
"amont" "204" "204_fs1" 13 60.004230530403 36.584967527491
"amont" "204" "204_fs2" 1 23.9234587955943 15.5544928568509
"amont" "204" "204_fs2" 2 1.14511108277543 2.98074785678307
"amont" "204" "204_fs2" 3 -74.4428032749658 -58.130681417668
"amont" "204" "204_fs2" 4 -150.877503634155 -111.103036972685
"amont" "204" "204_fs2" 5 -57.8719162793926 -23.0708947546687
"amont" "204" "204_fs2" 6 25.1596770566339 32.8776317102037
"amont" "204" "204_fs2" 7 114.698054409054 75.3120345149859
"amont" "204" "204_fs2" 8 125.625171929077 84.5439256287099
"amont" "204" "204_fs2" 9 119.537773382094 86.627763966736
"amont" "204" "204_fs2" 10 115.43730894776 78.9996304526129
"amont" "204" "204_fs2" 11 88.3260977128921 52.2893955081605
"amont" "204" "204_fs2" 12 56.1637973855038 22.7338316416549
"amont" "204" "204_fs2" 13 34.2135357154725 18.607552121481
"amont" "206" "206_fs1" 1 -21.9058806504056 -13.9458776062813
"amont" "206" "206_fs1" 2 -29.6313211175548 -12.9637271409892
"amont" "206" "206_fs1" 3 51.4591221064757 54.7628273367292
"amont" "206" "206_fs1" 4 108.86748389879 75.6636327474598
"amont" "206" "206_fs1" 5 41.9340239258112 20.9441273473403
"amont" "206" "206_fs1" 6 -46.2961872165566 -52.8221373916463
"amont" "206" "206_fs1" 7 -95.5745038379368 -76.5322163510252
"amont" "206" "206_fs1" 8 -89.7198695658319 -49.6058720015317
"amont" "206" "206_fs1" 9 -52.7712891560511 -26.8593827597856
"amont" "206" "206_fs1" 10 -11.9069924672627 -6.4767366213155
"amont" "206" "206_fs1" 11 12.3545069822117 2.64324492932101
"amont" "206" "206_fs2" 1 -17.070815873122 -6.52823855924419
"amont" "206" "206_fs2" 2 -22.4163129114879 -11.8488953470624
"amont" "206" "206_fs2" 3 -103.887983218715 -69.2726231680945
"amont" "206" "206_fs2" 4 -112.124820906707 -52.824020311593
"amont" "206" "206_fs2" 5 34.9277123971896 26.7548962269689
"amont" "206" "206_fs2" 6 19.2017920598154 1.39479740761089
"amont" "206" "206_fs2" 7 -34.1335848960556 -36.1649144959489
"amont" "206" "206_fs2" 8 -46.7303103387869 -14.357213083603
"amont" "206" "206_fs2" 9 -7.88814568095776 -11.4351016316273
"amont" "206" "206_fs2" 10 -57.6717949336716 -51.243940532606
"amont" "206" "206_fs2" 11 -81.1982036285255 -44.0721558751278
"amont" "206" "206_fs2" 12 -33.3634370090037 -12.7554937133236
"amont" "206" "206_fs3" 1 27.9738822551641 21.3457008957165
"amont" "206" "206_fs3" 2 43.0225112767162 30.590418530212
"amont" "206" "206_fs3" 3 95.3479736280389 77.481662332705
"amont" "206" "206_fs3" 4 160.5203611641 127.379013086812
"amont" "206" "206_fs3" 5 122.59602534396 69.2882441823044
"amont" "206" "206_fs3" 6 53.75338879472 15.4089040361739
"amont" "206" "206_fs3" 7 41.7788521217582 9.86833871804083
"amont" "206" "206_fs3" 8 16.453666225662 14.0261776727062
"amont" "206" "206_fs3" 9 63.7618362090757 53.8677443493111
"amont" "206" "206_fs3" 10 81.9028282749524 71.2046447482775
"amont" "206" "206_fs3" 11 92.7245369730235 58.2761536351388
"amont" "206" "206_fs3" 12 51.5128688677082 23.575728702743
"amont" "207" "207_fs1" 1 23.2966580693259 12.1814183422659
"amont" "207" "207_fs1" 2 -31.0427170281822 -25.7541018833725
"amont" "207" "207_fs1" 3 -95.7268237096308 -79.2038176643914
"amont" "207" "207_fs1" 4 -124.934250148906 -88.7866467615656
"amont" "207" "207_fs1" 5 -108.108814221134 -63.8510942812827
"amont" "207" "207_fs1" 6 -27.2822423973898 -4.367181999331
"amont" "207" "207_fs1" 7 6.58574783522727 10.3566412681727
"amont" "207" "207_fs1" 8 1.76555500695844 -0.463398053941148
"amont" "207" "207_fs2" 1 3.05582612153995 -0.539390667059507
"amont" "207" "207_fs2" 2 -29.0533535204701 -27.1282094259853
"amont" "207" "207_fs2" 3 -89.939106205928 -80.1118440506473
"amont" "207" "207_fs2" 4 -113.130008092697 -76.7989753227492
"amont" "207" "207_fs2" 5 -75.9598951455607 -38.2853390467457
"amont" "207" "207_fs2" 6 20.9852737635552 21.7559697858126
"amont" "207" "207_fs2" 7 37.4747918809919 20.02774844408
"amont" "207" "207_fs2" 8 -7.77746692425859 -11.4417228492419
"amont" "207" "207_fs2" 9 -14.4324975217649 -24.1155486335626
"amont" "207" "207_fs2" 10 -56.5333854355864 -44.7725902731568
"amont" "207" "207_fs2" 11 -77.7756815662977 -56.9847146784112
"amont" "207" "207_fs2" 12 -104.916749663619 -67.3154885933821
"amont" "207" "207_fs3" 1 25.6733978241574 12.50271764848
"amont" "207" "207_fs3" 2 41.8070392267115 27.1719600591476
"amont" "207" "207_fs3" 3 97.7662271734295 77.2030831653127
"amont" "207" "207_fs3" 4 146.685242057418 111.741059784528
"amont" "207" "207_fs3" 5 157.17362792949 105.68801496013
"amont" "207" "207_fs3" 6 138.721734385226 80.53604907595
"amont" "207" "207_fs3" 7 77.1934898066861 27.715373858853
"amont" "207" "207_fs3" 8 69.6046150515887 20.1477447130666
"amont" "207" "207_fs3" 9 23.3590739286346 17.885540867206
"amont" "207" "207_fs3" 10 44.5774903715183 38.5258155110707
"amont" "207" "207_fs3" 11 63.6414672313398 49.5008558644114
"amont" "207" "207_fs3" 12 75.19887664219 61.1330810054262
"amont" "207" "207_fs3" 13 81.3969858098255 61.5641022184661
"amont" "208" "208_fs1" 1 -1.54519017155724 -0.551286134742639
"amont" "208" "208_fs1" 2 -2.80389087957894 -3.09785358631143
"amont" "208" "208_fs1" 3 -51.6282081186578 -54.3551527982521
"amont" "208" "208_fs1" 4 -94.2005914930381 -67.7724664587546
"amont" "208" "208_fs1" 5 -41.165635881242 -3.22767776708821
"amont" "208" "208_fs1" 6 35.3509507191541 30.0911486919416
"amont" "208" "208_fs1" 7 53.6517399266513 25.5583357917966
"amont" "208" "208_fs1" 8 31.7242834176183 7.07837500589571
"amont" "208" "208_fs1" 9 7.05790521909657 -0.22870182297504
"amont" "208" "208_fs2" 1 -7.84229866539044 -4.0871409214634
"amont" "208" "208_fs2" 2 -40.8430395135223 -32.0791723782299
"amont" "208" "208_fs2" 3 -99.2434762828522 -83.6893869315991
"amont" "208" "208_fs2" 4 -110.726738480245 -78.2056664835679
"amont" "208" "208_fs2" 5 -61.0759072724277 -31.4460446536131
"amont" "208" "208_fs2" 6 11.5765940079785 17.6738156323288
"amont" "208" "208_fs2" 7 40.2971877706142 37.6525159660294
"amont" "208" "208_fs2" 8 65.1518906536595 53.3093646822488
"amont" "208" "208_fs2" 9 69.5754036573659 54.5954756428876
"amont" "208" "208_fs2" 10 70.4439172491788 49.8109598973878
"amont" "208" "208_fs2" 11 60.6390469788205 45.7025081654859
"amont" "208" "208_fs3" 1 22.2164025238993 11.9363814493673
"amont" "208" "208_fs3" 2 -9.17787668802981 -22.5082515161566
"amont" "208" "208_fs3" 3 -98.7269529035453 -86.6220099380601
"amont" "208" "208_fs3" 4 -126.033599389547 -104.336304546028
"amont" "208" "208_fs3" 5 -109.90803468939 -65.3503084863814
"amont" "208" "208_fs3" 6 -50.6626480850585 -18.0559738088185
"amont" "208" "208_fs3" 7 -8.67836818263299 6.12989039290568
"amont" "208" "208_fs3" 8 1.11967584398818 1.30764250924224
"amont" "208" "208_fs3" 9 -50.775802172447 -30.1535442152906
"amont" "208" "208_fs3" 10 -100.251729632688 -68.1885350397749
"amont" "208" "208_fs3" 11 -147.279271446228 -99.7555060350226
"amont" "208" "208_fs3" 12 -170.256501312224 -114.560832364864
"amont" "208" "208_fs3" 13 -141.187899677155 -97.4618568216515
"amont" "208" "208_fs3" 14 -132.37440225444 -90.0279185235431
"amont" "208" "208_fs3" 15 -121.733683652081 -77.2007905893115
"amont" "209" "209_fs1" 1 -11.7065810386333 -5.05061029559391
"amont" "209" "209_fs1" 2 -22.0988711640317 -9.15319883327558
"amont" "209" "209_fs1" 3 -46.5851515926752 -40.3082146013311
"amont" "209" "209_fs1" 4 -93.1030704386633 -83.4581207240597
"amont" "209" "209_fs1" 5 -130.569105895722 -98.6674079464373
"amont" "209" "209_fs1" 6 -130.504912196466 -94.841684029883
"amont" "209" "209_fs1" 7 -58.3758592702023 -32.3884925681309
"amont" "209" "209_fs1" 8 -13.7092178102436 8.71795433338951
"amont" "209" "209_fs1" 9 54.8178000073663 50.285213383894
"amont" "209" "209_fs1" 10 102.113547623824 73.3707688312331
"amont" "209" "209_fs1" 11 147.217996218787 98.6072006541256
"amont" "209" "209_fs1" 12 159.636033157441 110.434453379749
"amont" "209" "209_fs1" 13 157.337947751999 115.100621808199
"amont" "209" "209_fs1" 14 172.319988133963 122.784390678443
"amont" "209" "209_fs1" 15 169.395348189293 123.308091902427
"amont" "209" "209_fs1" 16 175.881421566347 119.000672201431
"amont" "209" "209_fs1" 17 173.314757181157 117.738568203826
"amont" "209" "209_fs1" 18 166.959833053048 109.92663087753
"amont" "209" "209_fs2" 1 31.2209811650916 21.873196009465
"amont" "209" "209_fs2" 2 35.1641598707187 26.3237652361476
"amont" "209" "209_fs2" 3 52.8508797158353 45.8328060237982
"amont" "209" "209_fs2" 4 85.8877072960017 80.7291136778936
"amont" "209" "209_fs2" 5 130.623103654243 93.0701784061694
"amont" "209" "209_fs2" 6 109.142551027552 62.5565467864134
"amont" "209" "209_fs2" 7 62.1636832949897 21.0305609428003
"amont" "209" "209_fs2" 8 16.79069107008 -9.72821201702428
"amont" "209" "209_fs2" 9 -25.2958061588176 -31.5269248399213
"amont" "209" "209_fs2" 10 -46.0923690200835 -40.6614298504678
"amont" "209" "209_fs2" 11 -68.8858731561112 -45.8056607799562
"amont" "209" "209_fs2" 12 -75.2417755340077 -45.3174809389646
"amont" "209" "209_fs2" 13 -62.148362459411 -38.9902406735919
"amont" "210" "210_fs1" 1 -48.9142633207044 -32.1730570635389
"amont" "210" "210_fs1" 2 7.23523386756295 12.0522242345442
"amont" "210" "210_fs1" 3 114.275733516878 93.3459981899453
"amont" "210" "210_fs1" 4 130.608881125705 91.9886515293622
"amont" "210" "210_fs1" 5 0.272825045473326 -7.42405661428603
"amont" "210" "210_fs1" 6 -49.781844743232 -41.6646941711441
"amont" "210" "210_fs1" 7 -49.3462371698832 -33.5524205508213
"amont" "210" "210_fs1" 8 7.14292588907165 14.137483456677
"amont" "210" "210_fs1" 9 30.9046996771925 35.4770949663964
"amont" "210" "210_fs1" 10 88.2002909181787 66.2201408691742
"amont" "210" "210_fs1" 11 117.631055622274 76.5090273652735
"amont" "210" "210_fs1" 12 101.600818165317 63.1603971658856
"amont" "210" "210_fs1" 13 101.022795725631 59.0943244113761
"amont" "210" "210_fs2" 1 -9.1527878646572 -1.89083649388704
"amont" "210" "210_fs2" 2 -9.20677768962219 -3.12678961044145
"amont" "210" "210_fs2" 3 -66.4645253181127 -49.5605065586884
"amont" "210" "210_fs2" 4 -160.867581720227 -113.530473224463
"amont" "210" "210_fs2" 5 -177.956075949191 -134.252532345941
"amont" "210" "210_fs2" 6 -85.913656148086 -52.4391624007351
"amont" "210" "210_fs2" 7 -3.32992008549479 15.8038586280215
"amont" "210" "210_fs2" 8 -28.3855470215162 3.92978819346573
"amont" "210" "210_fs2" 9 -3.91931776708512 -14.5650246653952
"amont" "210" "210_fs2" 10 -52.9481055215815 -39.87599104538
"amont" "210" "210_fs2" 11 -64.6540206961396 -30.2967736711373
"amont" "210" "210_fs2" 12 -47.9462137939781 -17.2092053415277
"amont" "210" "210_fs2" 13 -30.1109806398991 -14.5837495523736
"amont" "210" "210_fs3" 1 -16.0855088058668 -6.35589402334887
"amont" "210" "210_fs3" 2 -40.959458959511 -16.291536654678
"amont" "210" "210_fs3" 3 -79.0231466109124 -57.1924524096492
"amont" "210" "210_fs3" 4 -161.91815879499 -110.689416028379
"amont" "210" "210_fs3" 5 -150.075557013835 -106.64821826545
"amont" "210" "210_fs3" 6 -27.4589181274532 -11.6415973813842
"amont" "210" "210_fs3" 7 -23.4188308093083 3.35555338944479
"amont" "210" "210_fs3" 8 19.0231374415265 9.82929820215128
"amont" "210" "210_fs3" 9 -3.43681980441917 -11.4293194890664
"amont" "210" "210_fs3" 10 -22.5172581011381 -21.0405760930561
"amont" "210" "210_fs3" 11 -26.5573542993044 -26.654921426662
"amont" "211" "211_fs1" 1 37.7413815670654 25.9145701638748
"amont" "211" "211_fs1" 2 17.7152160581418 16.9938453895774
"amont" "211" "211_fs1" 3 -26.6044991203507 -31.5618447001679
"amont" "211" "211_fs1" 4 -61.0770932060757 -61.9368674942479
"amont" "211" "211_fs1" 5 -82.6507026205517 -47.8519439831279
"amont" "211" "211_fs1" 6 -73.6032691489138 -18.1157826748551
"amont" "211" "211_fs1" 7 -27.580891817038 5.79999489973108
"amont" "211" "211_fs1" 8 19.1780584167722 19.7897319303358
"amont" "211" "211_fs1" 9 35.2282186365736 25.258545188436
"amont" "211" "211_fs1" 10 33.0877812710482 21.4070239433597
"amont" "211" "211_fs1" 11 27.9282052062873 17.415222903556
"amont" "211" "211_fs1" 12 25.7203957414774 15.8599839040071
"amont" "211" "211_fs2" 1 -37.9208282127751 -21.7116171632741
"amont" "211" "211_fs2" 2 -36.5662689670166 -20.7932237618557
"amont" "211" "211_fs2" 3 -3.21855617689414 -2.28480944708963
"amont" "211" "211_fs2" 4 42.4403076744471 48.3029130023098
"amont" "211" "211_fs2" 5 81.0271743521245 85.7638049376965
"amont" "211" "211_fs2" 6 113.369651860265 80.9704009053161
"amont" "211" "211_fs2" 7 71.2295269098944 25.2262125224148
"amont" "211" "211_fs2" 8 75.2366159025429 12.4730529801571
"amont" "211" "211_fs2" 9 31.8364557838543 -0.277781633360632
"amont" "211" "211_fs2" 10 5.67104201825131 9.43854373047063
"amont" "211" "211_fs2" 11 5.5472443837711 19.7472413659629
"amont" "211" "211_fs2" 12 34.4725040148851 32.5175168654389
"amont" "211" "211_fs2" 13 55.9423243464565 37.8127440105584
"amont" "211" "211_fs2" 14 60.7065631108616 32.8637450985963
"amont" "211" "211_fs2" 15 49.3551877420042 21.7396708684213
"amont" "211" "211_fs2" 16 31.4689424500616 14.2117127643992
"amont" "211" "211_fs2" 17 14.7889529362594 4.7510274419644
"amont" "211" "211_fs2" 18 0.555314767052238 -1.41394725669454
"amont" "212" "212_fs1" 1 53.9712034722389 35.2436749094406
"amont" "212" "212_fs1" 2 55.8949634116601 38.8820745672233
"amont" "212" "212_fs1" 3 84.6095674999339 63.8182969316931
"amont" "212" "212_fs1" 4 125.084667209695 101.47842250187
"amont" "212" "212_fs1" 5 143.408099734233 110.354474241624
"amont" "212" "212_fs1" 6 119.111671910259 70.1104949034736
"amont" "212" "212_fs1" 7 63.4449388951487 26.6576054018968
"amont" "212" "212_fs1" 8 41.2063894591283 3.02209449753431
"amont" "212" "212_fs1" 9 17.7614197728586 -10.3530556613322
"amont" "212" "212_fs1" 10 -33.2610394817637 -27.3654594142673
"amont" "212" "212_fs1" 11 -37.1491742053005 -26.3819645870715
"amont" "212" "212_fs1" 12 -41.3929132959747 -28.5583404856971
"amont" "212" "212_fs2" 1 67.0944754318231 44.21401957382
"amont" "212" "212_fs2" 2 61.7336395350275 51.1793065020038
"amont" "212" "212_fs2" 3 124.676806365611 99.1777827830561
"amont" "212" "212_fs2" 4 153.15461394785 116.781056782172
"amont" "212" "212_fs2" 5 137.449162092523 91.8083467061695
"amont" "212" "212_fs2" 6 93.6729807365466 45.21090925356
"amont" "212" "212_fs2" 7 57.7027071444042 15.7474770936973
"amont" "212" "212_fs2" 8 24.8851237171341 -5.43977997824072
"amont" "212" "212_fs2" 9 -15.8186764467282 -16.0288400662906
"amont" "212" "212_fs2" 10 -20.2874423888634 -11.8420687877559
"amont" "213" "213_fs1" 1 49.6576554791347 22.8144150361848
"amont" "213" "213_fs1" 2 16.0998632911879 5.13675437672464
"amont" "213" "213_fs1" 3 -94.7279766396317 -84.336187354619
"amont" "213" "213_fs1" 4 -132.133082512293 -92.3307289826606
"amont" "213" "213_fs1" 5 -79.1578436699583 -44.4921711680896
"amont" "213" "213_fs1" 6 8.16958035297864 24.1104068125229
"amont" "213" "213_fs1" 7 91.2137688867437 69.228552041524
"amont" "213" "213_fs1" 8 119.443256586489 85.0719078804668
"amont" "213" "213_fs1" 9 123.735448640388 83.4031881041824
"amont" "213" "213_fs1" 10 120.674970142629 82.4026039893812
"amont" "213" "213_fs1" 11 95.4726741659316 66.2524769019522
"amont" "213" "213_fs1" 12 97.4865629955672 58.9789412333841
"amont" "213" "213_fs1" 13 80.6279755596232 48.8232687688026
"amont" "213" "213_fs2" 1 10.3031397963663 4.87433243392172
"amont" "213" "213_fs2" 2 -17.4556086297327 -9.60032705241042
"amont" "213" "213_fs2" 3 -108.281471253193 -86.8298688822483
"amont" "213" "213_fs2" 4 -92.2534743036952 -65.9850629066569
"amont" "213" "213_fs2" 5 22.6544378354972 28.3514979825187
"amont" "213" "213_fs2" 6 82.2459103515596 65.1157981177784
"amont" "213" "213_fs2" 7 115.561799392671 87.1345986098246
"amont" "213" "213_fs2" 8 132.825554825263 96.7641848274883
"amont" "213" "213_fs2" 9 130.02516761707 91.1245388873678
"amont" "213" "213_fs2" 10 115.204842866549 71.3798973034728
"amont" "213" "213_fs2" 11 95.3786049989438 52.1038521054935
"amont" "213" "213_fs2" 12 67.8656167979019 31.0102627933184
"amont" "213" "213_fs2" 13 37.5092835558113 15.0953551772938
"amont" "213" "213_fs2" 14 14.5926082956059 2.20966959352825
"amont" "213" "213_fs3" 1 35.3005372902885 19.0826316364635
"amont" "213" "213_fs3" 2 35.5801754779862 18.191377108201
"amont" "213" "213_fs3" 3 -61.9878024614824 -54.6571850203775
"amont" "213" "213_fs3" 4 -91.8329729848882 -68.9199896567113
"amont" "213" "213_fs3" 5 26.61694301967 33.3618676499419
"amont" "213" "213_fs3" 6 71.8062837190703 54.9908791699425
"amont" "213" "213_fs3" 7 53.7652223232299 28.882559847949
"amont" "213" "213_fs3" 8 9.11034774401702 4.25443233806942
"amont" "213" "213_fs3" 9 7.74638967926023 4.17742570827448
"amont" "213" "213_fs3" 10 19.3772648360159 12.1936344645047
"amont" "213" "213_fs3" 11 26.5711902878977 16.8598929707272
"amont" "213" "213_fs3" 12 36.516933544196 22.869191857482
"amont" "213" "213_fs3" 13 41.8293588452029 24.0312327679772
