1,,2,,3,,4,,5,,6,,7,
40.39458566384701,22.367945873817888,42.861200599756614,25.338672360189094,24.689676661961073,23.012418557128285,15.10677156665804,14.517635738439992,18.17325663354393,3.9679751804343084,34.37415547344153,-19.283283672457486,38.20794590025349,-27.4270570652736
40.78730017833976,22.925000407052977,43.323575609815464,25.806867974468076,25.212548621154497,23.49889915585183,15.165023835098395,15.19148704468546,17.7729560966975,4.609401384062238,34.121013888973096,-18.699762177799215,38.20794590025349,-26.72520134003358
41.180008983929895,23.48227791130148,43.78503721116533,26.27540323276068,25.7493603951159,23.976138196135054,15.254821879931285,15.865004496498102,17.386864341641854,5.2551465337587615,33.85855429196772,-18.11799224951247,38.20794590025349,-26.02233010024773
41.57270076529653,24.039787226409914,44.24536062751724,26.74437670481356,26.29859390841557,24.44391106539527,15.374861511486301,16.537747109653907,17.017698554927733,5.905685527266769,33.587292033631286,-17.537989122024698,38.20794590025349,-25.318387346300426
41.96536420711874,24.597537192224763,44.70432108258211,27.213886960373287,26.858731085623845,24.901993151049794,15.523838540092811,17.209273899928803,16.66817592310599,6.561493262329037,33.30774246516984,-16.959768029763353,38.20794590025349,-24.613317078576102
42.357987994075756,25.155536648592545,45.16169380007079,27.68403256918654,27.428253851311013,25.350159840515914,15.700448776080407,17.879143883098777,16.341013632727424,7.223044636688428,33.02042093778931,-16.38334420715583,38.20794590025349,-23.90706329745916
42.75056081084665,25.713794435359773,45.61725400369431,28.15491210099995,28.005644130047415,25.788186521211003,15.903388029778455,18.546916074939844,16.03892887034283,7.890814548087718,32.72584280269558,-15.80873288862955,38.201154003314,-23.199607213250886
43.14307134211066,26.272319392372935,46.070776917163585,28.62662412556014,28.589383846403337,26.215848580552347,16.13135211151649,19.212149491227933,15.764638822502889,8.565277894269798,32.4245234110947,-15.235949308611993,38.17532950500066,-22.49117895586113
43.53550827254679,26.83112035947852,46.52203776418952,29.099267212613768,29.17795492494912,26.63292140595729,16.383036831623997,19.87440314773906,15.520860675758513,9.246909572977444,32.116978114192534,-14.665008701530525,38.130801758611256,-21.782110773964064
43.92786028683429,27.390206176523037,46.97081176848303,29.572939931907428,29.769839290254993,27.039180384843092,16.65713800043045,20.533236060249124,15.3103116166605,9.936184481953461,31.803722263195027,-14.095926301812625,38.068182523115354,-21.072735226874272
44.320116069652215,27.94958568335298,47.41687415375503,30.047740853187776,30.36351886689124,27.434400904627125,16.95235142826533,21.18820724453417,15.13139240923448,10.63355568392376,31.485271209308223,-13.528717343885745,37.98808355748241,-20.363384873906483
44.71226430567975,28.509267719814858,47.86000014371649,30.523768546201467,30.957475579428262,27.818358352726676,17.267372925458062,21.838875716370126,14.9583874185264,11.338934151012182,31.162140303738056,-12.963397062177279,37.89111662068217,-19.654392274375226
45.10429367959608,29.06926112575519,48.29996496207838,31.00112158069507,31.550191352436343,28.19082811655909,17.60089830233818,22.48480049153298,14.787020794574062,12.051665634390588,30.834844897690346,-12.39998069111465,37.777893471684024,-18.946089987595172
